value,script,spent_by,addresses,script_type
1000000,76a91434cf56e3c2440ab861f53fe81554fbdf7da0c8ad88ac,efd36de0a327adb3272f7e235e94f1647e34d62f6b20b41367d0efd40cebdd96,['15pEXAsMpwh1gPLwZCrhdcZ8kX2zu5MSfn'],pay-to-pubkey-hash
1000000,76a914d6cca456714193cf1b5fc952b7e939b61d45bdc788ac,d798ee2d54aad2fc8cd4d3191d7a87b3de49140323739d937a4c332bfb2d51df,['1LakkpkRBgnUXPWRumoXZpLk3jNkfVf71j'],pay-to-pubkey-hash
1000000,76a914d04e84559af96938045ec587185d4648bb98ff9088ac,3c0a957172908db873555540c3d46138a116a14ee894f7896d9af9519dcd87f5,['1KzRcMTekGmjna5uhDriGizmeYNwwDcgy3'],pay-to-pubkey-hash
3000000,76a91481c3a912f5e712cb603ae1140b471771e87cf59e88ac,28d8933fbdd855b46d7a6077d748802841bcbe47bc3a3870dc6af6a85dc0c73a,['1Cq8ZUPXXq8LxticPx4HKtWsvbRy5Lu2zq'],pay-to-pubkey-hash
5000000,76a914a744b75a0a09df826dd553b0fc02f1b71532ee2088ac,d0437d0de1fda066469bb9df1c0a4bf7e86b20834ccdfa6ad9192dd180ab7356,['1GFSAXHdNXBue5bVHqfhyu6HNHQ3N1uKHs'],pay-to-pubkey-hash
1000000,76a914fde24a735615d1782855a6694e7fdb947203f10188ac,e7d3f880f7e77e7b30ee42e419614d954bf210f229b92627d8c9366ec78685a1,['1Q9R3ViSf78g9sqMzZt9sqEfbGxhwYUmGc'],pay-to-pubkey-hash
2000000,76a914342238d85b6178f11ca2bb8318f3f26f4f2d567288ac,efd68f9117c49811012707509e3267045dc5b80471756dd16afd7630c567ab20,['15kf8mNSetmmY26QdFbK7k191i5BokvbpS'],pay-to-pubkey-hash
1000000,76a9141d6be04973fd0aa4d90dbdf66f1abf71bbac23ec88ac,b5c997f500adb8ca6b396449f37fe38d648b6e015d01b2e99b2d13c7cb19a808,['13gZpvndj7uHJhbHscFvPxuZMdYuHfYHmL'],pay-to-pubkey-hash
1000000,76a914c64a422b26c141b858e578fd44fc5e57638820dc88ac,63c8d2095dde31c41da175b4ca5094ebf554f90187436748b92736128878056a,['1K5TkYz31aSN1aCHVA3Y8ub1i9pqpc4es7'],pay-to-pubkey-hash
2000000,76a9144cfb307c95260e67354365bceae35a675b81b03188ac,2d9e9e517f964baca9d1b1db9508c696315a4038a1b7612dacab5be5f4bb4b85,['1823GXRxys3MDp436LvdEog2iHde4ymQEy'],pay-to-pubkey-hash
1000000,76a914b54dc5edf67dcf212a491ae4fa2d70201b056f8488ac,20c6d3ac34ab26fc6733adb61b97bea2fb4a3ca440cfcc848d0249e2c0df9c11,['1HXeUVjNmoSD4cZYsi7zy9TAJczsoh89F1'],pay-to-pubkey-hash
1000000,76a914670496d90cc5f79c23696995ece1b6a2d0c8008b88ac,,['1APi6dG5jzbwXdKHyqqtPchFaomdYtuqLj'],pay-to-pubkey-hash
1000000,76a9145cf0232cc51e9bb92e82ee5e602aa57bdb6f09c188ac,65fcff06983ff79d444a27bbc80ba36debbc073c00dabd910631f2455f950ecb,['19UQqgt44p7LwshkrzCkdpR5ooKrfBwXMe'],pay-to-pubkey-hash
1000000,76a914fcff180d33ddd61df619599fec804779c8d50adc88ac,90264e867f1c63a5025c3fb60f767b653d6d2d5ac2fa56d3985237bffbcd2873,['1Q4isadFAcoVH7dt2Zspk1NJ3x76vM7jRG'],pay-to-pubkey-hash
1000000,76a914bb28374672f49fd1bb4672e2e6da9709b9beb3ec88ac,26a71b5783471f7952ae0c51fc42e8281ff842520a8e11fb395882302e840cee,['1J4bY89omFGURyC99bm9YwXHBSd9cUSHyi'],pay-to-pubkey-hash
1000000,76a914193a97173eed7c5e2efbe0c8da38bf35ee84378688ac,860abef608861a0f8d48cfa32eb7cf0960a26ec483cf81bbddc369be17997415,['13JQ5iRHo6jE5rTQRNXAxzuUy49XzZKrAG'],pay-to-pubkey-hash
5000000,76a9141015b78115a4795a008a38f94d084bfa57f35b8a88ac,5de0439927816c378e99d7b440cc732e12bd38763c1ae7bfb82ed01c52319ce4,['12U3pyqWM7edn9NqWViEUQv2pdGDtaCy8U'],pay-to-pubkey-hash
1000000,76a91412aa724df720aa9a7db429b263548ff30aefe46988ac,11518a65b625f46b878a2c25c38350596601b123ea086725cf03df9bb3ce6745,['12hhMHSpJv9xqVLPvMgh4DrSK1cS5of2BQ'],pay-to-pubkey-hash
3000000,76a9147eaf589f5e0943faab6e416b87b74bd9f87d988088ac,,['1CYrCSLpuRNDMMKFGf8zBnAGX7qPnYqAje'],pay-to-pubkey-hash
1000000,76a914a59284ff286abeb06dbe5f217e9e8a7fb962995e88ac,99ef86b5afd2095878d92b385d3690e22eba200867e302aa7856cc8f84191bfb,['1G6U21PJr1x9bxo9Z1exHKxxQX3EdoJfNy'],pay-to-pubkey-hash
1000000,76a9141c605f6ba39bf6351acceedc3e38a62fc876438588ac,8efe68a3fa2965f673e7c095e55bcb7656c1587ea7060a21e5e000d89158c45e,['13b3NU3p2rx9QvzmtH4sQ3gStbViYF4rD4'],pay-to-pubkey-hash
2000000,76a9146c107d3c84ae48ef9a907863e55645c9093fc99c88ac,ac00c0b131da4be1b2722cb620f9f4d07832965c71d3c1b50c50ad0429505a03,['1ArPjQeYYGNASPNNvW4BSNRVHraVy83Smm'],pay-to-pubkey-hash
2000000,76a914534d44cc224c3a516160b088df4c82978075753588ac,6eda3bad77e0592492a58329082ab257a96f6dc3919bd34c80f6e147005690ce,['18bTeebAuVSUgUaesD33WHzTGmhJsUyq7X'],pay-to-pubkey-hash
3000000,76a9145c1b2bc38978c341f16ec333aebc4d59cb90c97e88ac,f199cf86378f7702005ca01cbac65c790ea13f233cd7642631a377dbfcb5a55a,['19Q1iX7pWvLTyrQdA5t9vv6BLmDgH89JUn'],pay-to-pubkey-hash
1000000,76a91495c1e32ffda7c84793db40e4f0ced7670515e65088ac,0b691b44c265c31ff157cc0ea550f7f9810b1582deb2331efb27d69d4fc64fce,['1Eeqx7uKkAYNJEvWfEEzJ47CxhWbqaNAKd'],pay-to-pubkey-hash
1000000,76a91448a8175eff5ffa97d75c37ee4710dc6da1dd4bf188ac,0b691b44c265c31ff157cc0ea550f7f9810b1582deb2331efb27d69d4fc64fce,['17dB1zyeeumHa6BTMFhDmixiojqLvG91mb'],pay-to-pubkey-hash
1000000,76a914fe0f157f5dc292687b452eb418e924be42d250c988ac,820afcff742b755ab98673a54510114c99bc82767ef2e616fdc9ff1b19d83189,['1QALhn7jLrYvERZFBLj6fauXEE8DwmagBZ'],pay-to-pubkey-hash
6000000,76a914aca72b6ee816c71e7a6d5aa9ad329a230d3f52c588ac,52ae21d816c717ebf0a1ea613f6327aa76ba705e95c56479fe748e45c5915bfd,['1GjuV9VriHUpYL5raaJjzdAGgZJ5Hg5JeD'],pay-to-pubkey-hash
1000000,76a9142e996b37310e0744659ebf7e4af5c356ab16952388ac,90709e2bca58556f6bf3633dd951e15ca2c21ae68a1f6e67cab0bbfce496cf94,['15FPsYuQ3xf4SBcdsRVeCDYnv8xW2MkNQ4'],pay-to-pubkey-hash
1000000,76a914a3016002af0beaa716349cc765752b1742c6b7f688ac,3e02335c3e328142258177d1481bd7cca57aed1aff084f7cf9a2b581de5e4cbb,['1Frtnorhp327Hh9Xvf46FCSh5ooEam8haj'],pay-to-pubkey-hash
1000000,76a91415e76b024c48cacf48f722824961089e71522c7688ac,83332c03070b4d88fe3d842416c5021d145b48beea9b6383747dc543f2d3eced,['12zpREXbDNUMaWdLjiQs4cacuCFyiHdi7r'],pay-to-pubkey-hash
1000000,76a9143300946a56d573ec05efcb077d4eaf54161101ba88ac,ad5adf7862e4e9bc56566995187636ec0de5a2f8d23fecca3f23938870bc00a1,['15egA4mPw7e3gH4SpkdfFHKDNFQSAopdXj'],pay-to-pubkey-hash
1000000,76a914c53088bf00613509be4c6610ade386adb57c064b88ac,1ffefb5d851a922ae2de0e56d2779392f1806e2cb188872877f16d88fe1009ee,['1JyeG1Cdd2xtu22qV7XPGjR22JPkJmVvyA'],pay-to-pubkey-hash
1000000,76a914d319e3555601a9a32f000e21c45f4685897e13a788ac,53dbbc2b90843e144f1f9adf6e20e5d241074a7c577fe8e14c6b93d66591f840,['1LFCbD2qZa4YHcUoKc5iAMuCDM8MW12eqe'],pay-to-pubkey-hash
1000000,76a91476f1d377d812b790187a32e703676990d605bc5e88ac,d9a12b982cf6033b3a716812788ff0b33f5a564efd81dfeec24bb1f7762f9bba,['1BqvS1FZpJQF1r9tFhrfKUTwx4HPps8Qtp'],pay-to-pubkey-hash
